state,date,ML,Low_90,High_90,Low_50,High_50
Piemonte,2020-03-07 18:00:00,2.58,1.71,3.35,2.24,2.91
Piemonte,2020-03-08 18:00:00,2.43,1.6600000000000001,3.11,2.06,2.66
Piemonte,2020-03-09 18:00:00,2.47,1.76,3.06,2.18,2.71
Piemonte,2020-03-10 18:00:00,2.25,1.61,2.79,1.94,2.43
Piemonte,2020-03-11 17:00:00,2.2600000000000002,1.68,2.7600000000000002,1.97,2.42
Piemonte,2020-03-12 17:00:00,2.38,1.85,2.84,2.12,2.5300000000000002
Piemonte,2020-03-13 17:00:00,2.42,1.92,2.83,2.22,2.59
Piemonte,2020-03-14 17:00:00,2.5300000000000002,2.08,2.91,2.33,2.67
Piemonte,2020-03-15 17:00:00,2.56,2.15,2.91,2.38,2.69
Piemonte,2020-03-16 17:00:00,2.5300000000000002,2.17,2.86,2.33,2.62
Piemonte,2020-03-17 17:00:00,2.32,1.99,2.63,2.14,2.41
Piemonte,2020-03-18 17:00:00,2.18,1.85,2.46,2.0300000000000002,2.2800000000000002
Piemonte,2020-03-19 17:00:00,2.02,1.71,2.29,1.86,2.1
Piemonte,2020-03-20 17:00:00,1.86,1.56,2.12,1.72,1.95
Piemonte,2020-03-21 17:00:00,1.67,1.37,1.92,1.51,1.74
Piemonte,2020-03-22 17:00:00,1.53,1.23,1.77,1.41,1.6300000000000001
Piemonte,2020-03-23 17:00:00,1.41,1.11,1.6500000000000001,1.28,1.5
Piemonte,2020-03-24 17:00:00,1.32,1.03,1.56,1.18,1.4000000000000001
Piemonte,2020-03-25 17:00:00,1.25,0.96,1.49,1.11,1.33
Piemonte,2020-03-26 17:00:00,1.22,0.93,1.46,1.08,1.3
Piemonte,2020-03-27 17:00:00,1.1400000000000001,0.85,1.3800000000000001,0.99,1.21
Piemonte,2020-03-28 17:00:00,1.11,0.81,1.34,0.96,1.18
Piemonte,2020-03-29 17:00:00,1.06,0.76,1.29,0.91,1.1300000000000001
Piemonte,2020-03-30 17:00:00,1.05,0.76,1.29,0.9,1.12
Piemonte,2020-03-31 17:00:00,1.1,0.81,1.34,0.9500000000000001,1.17
Piemonte,2020-04-01 17:00:00,1.12,0.8200000000000001,1.35,0.97,1.19
Piemonte,2020-04-02 17:00:00,1.12,0.84,1.36,0.97,1.19
Piemonte,2020-04-03 17:00:00,1.1,0.8200000000000001,1.34,0.9400000000000001,1.16
Piemonte,2020-04-04 17:00:00,1.08,0.79,1.31,0.92,1.1400000000000001
Piemonte,2020-04-05 17:00:00,1.06,0.77,1.29,0.9500000000000001,1.16
Piemonte,2020-04-06 17:00:00,1.01,0.72,1.24,0.9,1.11
Piemonte,2020-04-07 17:00:00,1.07,0.78,1.3,0.96,1.17
Piemonte,2020-04-08 17:00:00,1.08,0.8200000000000001,1.33,0.96,1.17
Piemonte,2020-04-09 17:00:00,1.04,0.77,1.28,0.91,1.12
Piemonte,2020-04-10 17:00:00,1.05,0.78,1.29,0.93,1.1400000000000001
Piemonte,2020-04-11 17:00:00,1.05,0.78,1.29,0.93,1.1400000000000001
Piemonte,2020-04-12 17:00:00,1.12,0.84,1.35,0.98,1.19
Piemonte,2020-04-13 17:00:00,1.1,0.8200000000000001,1.33,0.97,1.18
Piemonte,2020-04-14 17:00:00,1.08,0.8200000000000001,1.32,0.9400000000000001,1.1500000000000001
Piemonte,2020-04-15 17:00:00,1.08,0.81,1.31,0.9400000000000001,1.1500000000000001
Piemonte,2020-04-16 17:00:00,0.9400000000000001,0.68,1.18,0.8,1.01
Piemonte,2020-04-17 17:00:00,0.9400000000000001,0.65,1.16,0.8,1.01
Piemonte,2020-04-18 17:00:00,0.98,0.7000000000000001,1.21,0.85,1.06
Piemonte,2020-04-19 17:00:00,0.92,0.64,1.1500000000000001,0.79,1.0
Piemonte,2020-04-20 17:00:00,0.92,0.65,1.16,0.8,1.01
Piemonte,2020-04-21 17:00:00,0.88,0.59,1.11,0.76,0.97
Piemonte,2020-04-22 17:00:00,0.86,0.58,1.1,0.71,0.93
Piemonte,2020-04-23 17:00:00,0.8200000000000001,0.55,1.07,0.67,0.89
Piemonte,2020-04-24 17:00:00,0.79,0.5,1.03,0.64,0.86
Piemonte,2020-04-25 17:00:00,0.78,0.48,1.02,0.65,0.87
Piemonte,2020-04-26 17:00:00,0.71,0.42,0.96,0.55,0.78
Piemonte,2020-04-27 17:00:00,0.63,0.34,0.89,0.48,0.71
Piemonte,2020-04-28 17:00:00,0.6900000000000001,0.39,0.9500000000000001,0.56,0.79
Piemonte,2020-04-29 17:00:00,0.66,0.35000000000000003,0.92,0.49,0.73
Piemonte,2020-04-30 17:00:00,0.64,0.32,0.9,0.48,0.72
Piemonte,2020-05-01 17:00:00,0.64,0.31,0.9,0.5,0.74
Piemonte,2020-05-02 17:00:00,0.61,0.28,0.88,0.44,0.6900000000000001
Piemonte,2020-05-03 17:00:00,0.55,0.21,0.8200000000000001,0.39,0.64
Piemonte,2020-05-04 17:00:00,0.47000000000000003,0.13,0.75,0.3,0.56
Piemonte,2020-05-05 17:00:00,0.41000000000000003,0.07,0.6900000000000001,0.26,0.52
Piemonte,2020-05-06 17:00:00,0.36,0.01,0.62,0.17,0.44
Piemonte,2020-05-07 17:00:00,0.3,0.0,0.58,0.1,0.37
Piemonte,2020-05-08 17:00:00,0.32,0.0,0.61,0.12,0.4
Piemonte,2020-05-09 17:00:00,0.39,0.03,0.6900000000000001,0.21,0.5
Piemonte,2020-05-10 17:00:00,0.44,0.05,0.75,0.26,0.56
Piemonte,2020-05-11 17:00:00,0.48,0.1,0.8200000000000001,0.28,0.59
Piemonte,2020-05-12 17:00:00,0.51,0.1,0.84,0.33,0.64
Piemonte,2020-05-13 17:00:00,0.5,0.08,0.8300000000000001,0.29,0.61
Piemonte,2020-05-14 17:00:00,0.52,0.1,0.86,0.33,0.65
Piemonte,2020-05-15 17:00:00,0.55,0.12,0.9,0.33,0.66
Piemonte,2020-05-16 17:00:00,0.6,0.18,0.97,0.39,0.72
Piemonte,2020-05-17 17:00:00,0.62,0.19,0.99,0.43,0.76
Piemonte,2020-05-18 17:00:00,0.62,0.17,0.98,0.39,0.73
Piemonte,2020-05-19 17:00:00,0.62,0.16,0.98,0.4,0.74
Piemonte,2020-05-20 17:00:00,0.6,0.16,0.98,0.4,0.74
Piemonte,2020-05-21 17:00:00,0.59,0.13,0.96,0.36,0.71
Piemonte,2020-05-22 17:00:00,0.6,0.14,0.98,0.39,0.74
Piemonte,2020-05-23 17:00:00,0.59,0.13,0.98,0.36,0.72
Piemonte,2020-05-24 17:00:00,0.5700000000000001,0.11,0.96,0.35000000000000003,0.71
Piemonte,2020-05-25 17:00:00,0.53,0.05,0.9,0.28,0.65
Piemonte,2020-05-26 17:00:00,0.56,0.09,0.96,0.35000000000000003,0.72
Piemonte,2020-05-27 17:00:00,0.59,0.12,1.01,0.36,0.74
Piemonte,2020-05-28 17:00:00,0.61,0.1,1.01,0.41000000000000003,0.79
Piemonte,2020-05-29 17:00:00,0.64,0.15,1.07,0.39,0.78
Piemonte,2020-05-30 17:00:00,0.63,0.11,1.04,0.4,0.79
Piemonte,2020-05-31 17:00:00,0.5700000000000001,0.05,0.97,0.31,0.71
Piemonte,2020-06-01 17:00:00,0.56,0.04,0.96,0.31,0.71
Piemonte,2020-06-02 17:00:00,0.54,0.06,0.97,0.26,0.67
Piemonte,2020-06-03 17:00:00,0.52,0.01,0.92,0.25,0.66
Piemonte,2020-06-04 17:00:00,0.46,0.0,0.88,0.17,0.58
Piemonte,2020-06-05 17:00:00,0.44,0.0,0.88,0.15,0.56
Piemonte,2020-06-06 17:00:00,0.45,0.0,0.9,0.16,0.58
Piemonte,2020-06-07 17:00:00,0.44,0.0,0.91,0.17,0.59
Piemonte,2020-06-08 17:00:00,0.47000000000000003,0.0,0.9400000000000001,0.22,0.65
Piemonte,2020-06-09 17:00:00,0.53,0.0,0.98,0.23,0.68
Piemonte,2020-06-10 17:00:00,0.5700000000000001,0.02,1.04,0.29,0.75
Piemonte,2020-06-11 17:00:00,0.58,0.03,1.06,0.26,0.73
Piemonte,2020-06-12 17:00:00,0.63,0.03,1.1,0.37,0.84
Piemonte,2020-06-13 17:00:00,0.67,0.06,1.16,0.38,0.86
Piemonte,2020-06-14 17:00:00,0.7000000000000001,0.09,1.2,0.42,0.9
Piemonte,2020-06-15 17:00:00,0.72,0.08,1.21,0.39,0.88
Piemonte,2020-06-16 17:00:00,0.72,0.09,1.22,0.4,0.89
Piemonte,2020-06-17 17:00:00,0.74,0.11,1.25,0.43,0.92
Piemonte,2020-06-18 17:00:00,0.72,0.07,1.21,0.41000000000000003,0.9
Piemonte,2020-06-19 17:00:00,0.74,0.09,1.24,0.45,0.9400000000000001
Piemonte,2020-06-20 17:00:00,0.75,0.1,1.26,0.5,0.99
Piemonte,2020-06-21 17:00:00,0.73,0.1,1.25,0.4,0.9
Piemonte,2020-06-22 17:00:00,0.71,0.09,1.23,0.39,0.89
Puglia,2020-03-09 18:00:00,2.84,0.07,5.19,1.51,3.85
Puglia,2020-03-10 18:00:00,2.62,0.47000000000000003,4.44,1.6400000000000001,3.34
Puglia,2020-03-11 17:00:00,2.88,1.1500000000000001,4.37,2.1,3.43
Puglia,2020-03-12 17:00:00,2.44,1.0,3.67,1.8,2.9
Puglia,2020-03-13 17:00:00,2.61,1.43,3.68,2.05,2.98
Puglia,2020-03-14 17:00:00,2.45,1.42,3.37,2.0100000000000002,2.81
Puglia,2020-03-15 17:00:00,2.43,1.5,3.22,1.99,2.7
Puglia,2020-03-16 17:00:00,2.39,1.57,3.1,2.0100000000000002,2.64
Puglia,2020-03-17 17:00:00,2.32,1.57,2.95,1.96,2.5300000000000002
Puglia,2020-03-18 17:00:00,2.2600000000000002,1.61,2.86,1.93,2.45
Puglia,2020-03-19 17:00:00,2.18,1.58,2.73,1.87,2.35
Puglia,2020-03-20 17:00:00,2.06,1.51,2.58,1.81,2.25
Puglia,2020-03-21 17:00:00,1.95,1.42,2.43,1.69,2.11
Puglia,2020-03-22 17:00:00,1.79,1.26,2.23,1.54,1.94
Puglia,2020-03-23 17:00:00,1.74,1.24,2.17,1.53,1.9100000000000001
Puglia,2020-03-24 17:00:00,1.6400000000000001,1.16,2.06,1.42,1.79
Puglia,2020-03-25 17:00:00,1.55,1.07,1.95,1.34,1.7
Puglia,2020-03-26 17:00:00,1.51,1.05,1.9100000000000001,1.27,1.6300000000000001
Puglia,2020-03-27 17:00:00,1.44,0.97,1.82,1.22,1.57
Puglia,2020-03-28 17:00:00,1.4000000000000001,0.9400000000000001,1.78,1.16,1.51
Puglia,2020-03-29 17:00:00,1.37,0.92,1.75,1.17,1.51
Puglia,2020-03-30 17:00:00,1.33,0.89,1.71,1.11,1.45
Puglia,2020-03-31 17:00:00,1.26,0.8300000000000001,1.6400000000000001,1.03,1.37
Puglia,2020-04-01 17:00:00,1.16,0.72,1.53,0.99,1.32
Puglia,2020-04-02 17:00:00,1.11,0.68,1.49,0.88,1.22
Puglia,2020-04-03 17:00:00,1.05,0.6,1.42,0.8300000000000001,1.17
Puglia,2020-04-04 17:00:00,1.0,0.56,1.3800000000000001,0.78,1.12
Puglia,2020-04-05 17:00:00,0.98,0.53,1.36,0.78,1.12
Puglia,2020-04-06 17:00:00,0.9500000000000001,0.52,1.35,0.77,1.11
Puglia,2020-04-07 17:00:00,0.9500000000000001,0.5,1.34,0.72,1.07
Puglia,2020-04-08 17:00:00,0.9400000000000001,0.48,1.33,0.72,1.07
Puglia,2020-04-09 17:00:00,0.96,0.5,1.35,0.75,1.1
Puglia,2020-04-10 17:00:00,0.9400000000000001,0.49,1.34,0.73,1.08
Puglia,2020-04-11 17:00:00,0.89,0.42,1.28,0.64,1.0
Puglia,2020-04-12 17:00:00,0.88,0.4,1.27,0.65,1.01
Puglia,2020-04-13 17:00:00,0.8300000000000001,0.38,1.25,0.61,0.97
Puglia,2020-04-14 17:00:00,0.8300000000000001,0.37,1.25,0.64,1.0
Puglia,2020-04-15 17:00:00,0.86,0.39,1.28,0.62,0.99
Puglia,2020-04-16 17:00:00,0.85,0.37,1.27,0.63,1.0
Puglia,2020-04-17 17:00:00,0.87,0.4,1.3,0.65,1.02
Puglia,2020-04-18 17:00:00,0.91,0.41000000000000003,1.32,0.7000000000000001,1.07
Puglia,2020-04-19 17:00:00,0.96,0.47000000000000003,1.3800000000000001,0.76,1.1300000000000001
Puglia,2020-04-20 17:00:00,0.9500000000000001,0.46,1.37,0.75,1.12
Puglia,2020-04-21 17:00:00,0.93,0.43,1.34,0.73,1.1
Puglia,2020-04-22 17:00:00,0.9,0.41000000000000003,1.32,0.65,1.03
Puglia,2020-04-23 17:00:00,0.8300000000000001,0.36,1.27,0.58,0.96
Puglia,2020-04-24 17:00:00,0.73,0.25,1.17,0.51,0.89
Puglia,2020-04-25 17:00:00,0.7000000000000001,0.18,1.12,0.45,0.84
Puglia,2020-04-26 17:00:00,0.65,0.15,1.09,0.38,0.78
Puglia,2020-04-27 17:00:00,0.59,0.09,1.02,0.35000000000000003,0.75
Puglia,2020-04-28 17:00:00,0.56,0.06,0.99,0.3,0.71
Puglia,2020-04-29 17:00:00,0.5700000000000001,0.06,1.01,0.3,0.72
Puglia,2020-04-30 17:00:00,0.5700000000000001,0.04,1.0,0.28,0.71
Puglia,2020-05-01 17:00:00,0.56,0.02,0.99,0.32,0.75
Puglia,2020-05-02 17:00:00,0.5700000000000001,0.01,1.0,0.3,0.74
Puglia,2020-05-03 17:00:00,0.59,0.04,1.05,0.31,0.76
Puglia,2020-05-04 17:00:00,0.56,0.01,1.01,0.3,0.75
Puglia,2020-05-05 17:00:00,0.58,0.0,1.03,0.31,0.77
Puglia,2020-05-06 17:00:00,0.62,0.04,1.1,0.35000000000000003,0.8200000000000001
Puglia,2020-05-07 17:00:00,0.64,0.05,1.1300000000000001,0.34,0.8200000000000001
Puglia,2020-05-08 17:00:00,0.66,0.06,1.16,0.34,0.8300000000000001
Puglia,2020-05-09 17:00:00,0.66,0.04,1.1500000000000001,0.35000000000000003,0.84
Puglia,2020-05-10 17:00:00,0.64,0.03,1.1300000000000001,0.34,0.8300000000000001
Puglia,2020-05-11 17:00:00,0.6,0.0,1.08,0.29,0.78
Puglia,2020-05-12 17:00:00,0.52,0.0,1.03,0.22,0.7000000000000001
Puglia,2020-05-13 17:00:00,0.51,0.0,1.04,0.16,0.65
Puglia,2020-05-14 17:00:00,0.44,0.0,1.0,0.14,0.61
Puglia,2020-05-15 17:00:00,0.41000000000000003,0.0,1.0,0.12,0.59
Puglia,2020-05-16 17:00:00,0.37,0.0,1.01,0.09,0.56
Puglia,2020-05-17 17:00:00,0.38,0.0,1.03,0.09,0.5700000000000001
Puglia,2020-05-18 17:00:00,0.44,0.0,1.07,0.12,0.62
Puglia,2020-05-19 17:00:00,0.5,0.0,1.11,0.16,0.68
Puglia,2020-05-20 17:00:00,0.55,0.0,1.1500000000000001,0.18,0.72
Puglia,2020-05-21 17:00:00,0.5700000000000001,0.0,1.17,0.18,0.73
Puglia,2020-05-22 17:00:00,0.58,0.01,1.19,0.26,0.81
Puglia,2020-05-23 17:00:00,0.6,0.0,1.2,0.24,0.8
Puglia,2020-05-24 17:00:00,0.58,0.0,1.19,0.2,0.76
Puglia,2020-05-25 17:00:00,0.52,0.0,1.16,0.12,0.67
Puglia,2020-05-26 17:00:00,0.53,0.0,1.17,0.19,0.74
Puglia,2020-05-27 17:00:00,0.45,0.0,1.1400000000000001,0.16,0.6900000000000001
Puglia,2020-05-28 17:00:00,0.4,0.0,1.1300000000000001,0.07,0.6
Puglia,2020-05-29 17:00:00,0.33,0.0,1.12,0.06,0.58
Puglia,2020-05-30 17:00:00,0.33,0.0,1.1300000000000001,0.1,0.62
Puglia,2020-05-31 17:00:00,0.33,0.0,1.1500000000000001,0.07,0.6
Puglia,2020-06-01 17:00:00,0.28,0.0,1.1400000000000001,0.05,0.5700000000000001
Puglia,2020-06-02 17:00:00,0.28,0.0,1.1500000000000001,0.04,0.5700000000000001
Puglia,2020-06-03 17:00:00,0.28,0.0,1.16,0.07,0.6
Puglia,2020-06-04 17:00:00,0.29,0.0,1.18,0.05,0.59
Puglia,2020-06-05 17:00:00,0.25,0.0,1.16,0.07,0.59
Puglia,2020-06-06 17:00:00,0.25,0.0,1.17,0.04,0.5700000000000001
Puglia,2020-06-07 17:00:00,0.26,0.0,1.19,0.08,0.61
Puglia,2020-06-08 17:00:00,0.23,0.0,1.17,0.03,0.55
Puglia,2020-06-09 17:00:00,0.23,0.0,1.18,0.05,0.5700000000000001
Puglia,2020-06-10 17:00:00,0.24,0.0,1.19,0.03,0.56
Puglia,2020-06-11 17:00:00,0.24,0.0,1.21,0.05,0.58
Puglia,2020-06-12 17:00:00,0.24,0.0,1.22,0.02,0.56
Puglia,2020-06-13 17:00:00,0.24,0.0,1.23,0.05,0.59
Puglia,2020-06-14 17:00:00,0.24,0.0,1.24,0.02,0.5700000000000001
Puglia,2020-06-15 17:00:00,0.24,0.0,1.25,0.04,0.59
Puglia,2020-06-16 17:00:00,0.24,0.0,1.27,0.02,0.58
Puglia,2020-06-17 17:00:00,0.24,0.0,1.28,0.04,0.6
Puglia,2020-06-18 17:00:00,0.24,0.0,1.29,0.02,0.59
Puglia,2020-06-19 17:00:00,0.28,0.0,1.34,0.04,0.64
Puglia,2020-06-20 17:00:00,0.28,0.0,1.35,0.07,0.67
Puglia,2020-06-21 17:00:00,0.28,0.0,1.36,0.04,0.65
Puglia,2020-06-22 17:00:00,0.29,0.0,1.37,0.07,0.68
Sardegna,2020-03-13 17:00:00,1.67,0.0,4.34,0.47000000000000003,2.54
Sardegna,2020-03-14 17:00:00,1.93,0.01,3.7,0.97,2.67
Sardegna,2020-03-15 17:00:00,2.65,0.79,4.23,1.86,3.29
Sardegna,2020-03-16 17:00:00,2.85,1.36,4.15,2.17,3.3200000000000003
Sardegna,2020-03-17 17:00:00,2.72,1.47,3.79,2.19,3.14
Sardegna,2020-03-18 17:00:00,2.47,1.3900000000000001,3.39,2.0,2.82
Sardegna,2020-03-19 17:00:00,2.25,1.34,3.11,1.82,2.5500000000000003
Sardegna,2020-03-20 17:00:00,2.06,1.21,2.82,1.7,2.36
Sardegna,2020-03-21 17:00:00,1.83,1.03,2.5300000000000002,1.45,2.07
Sardegna,2020-03-22 17:00:00,1.73,0.98,2.39,1.3900000000000001,1.97
Sardegna,2020-03-23 17:00:00,1.6,0.91,2.25,1.3,1.85
Sardegna,2020-03-24 17:00:00,1.54,0.86,2.15,1.24,1.77
Sardegna,2020-03-25 17:00:00,1.43,0.77,2.02,1.1,1.62
Sardegna,2020-03-26 17:00:00,1.44,0.79,2.0100000000000002,1.1500000000000001,1.6500000000000001
Sardegna,2020-03-27 17:00:00,1.45,0.84,2.02,1.1400000000000001,1.6300000000000001
Sardegna,2020-03-28 17:00:00,1.3800000000000001,0.75,1.9100000000000001,1.08,1.56
Sardegna,2020-03-29 17:00:00,1.32,0.71,1.85,1.03,1.5
Sardegna,2020-03-30 17:00:00,1.27,0.68,1.8,1.01,1.47
Sardegna,2020-03-31 17:00:00,1.23,0.64,1.75,0.9400000000000001,1.4000000000000001
Sardegna,2020-04-01 17:00:00,1.17,0.61,1.71,0.88,1.34
Sardegna,2020-04-02 17:00:00,1.09,0.52,1.62,0.79,1.25
Sardegna,2020-04-03 17:00:00,1.09,0.52,1.62,0.79,1.25
Sardegna,2020-04-04 17:00:00,1.05,0.45,1.56,0.75,1.21
Sardegna,2020-04-05 17:00:00,1.04,0.46,1.57,0.75,1.21
Sardegna,2020-04-06 17:00:00,1.04,0.47000000000000003,1.58,0.76,1.22
Sardegna,2020-04-07 17:00:00,1.02,0.42,1.54,0.74,1.2
Sardegna,2020-04-08 17:00:00,1.02,0.43,1.55,0.75,1.21
Sardegna,2020-04-09 17:00:00,0.98,0.37,1.5,0.73,1.19
Sardegna,2020-04-10 17:00:00,0.97,0.37,1.5,0.67,1.1400000000000001
Sardegna,2020-04-11 17:00:00,0.9500000000000001,0.34,1.48,0.66,1.1300000000000001
Sardegna,2020-04-12 17:00:00,0.9,0.31,1.45,0.63,1.1
Sardegna,2020-04-13 17:00:00,0.84,0.22,1.37,0.54,1.02
Sardegna,2020-04-14 17:00:00,0.79,0.15,1.31,0.52,1.0
Sardegna,2020-04-15 17:00:00,0.77,0.13,1.29,0.47000000000000003,0.96
Sardegna,2020-04-16 17:00:00,0.76,0.12,1.29,0.44,0.9400000000000001
Sardegna,2020-04-17 17:00:00,0.75,0.09,1.27,0.42,0.93
Sardegna,2020-04-18 17:00:00,0.76,0.08,1.28,0.48,0.99
Sardegna,2020-04-19 17:00:00,0.74,0.08,1.28,0.43,0.9500000000000001
Sardegna,2020-04-20 17:00:00,0.73,0.04,1.25,0.39,0.92
Sardegna,2020-04-21 17:00:00,0.74,0.06,1.28,0.39,0.93
Sardegna,2020-04-22 17:00:00,0.72,0.05,1.27,0.4,0.9400000000000001
Sardegna,2020-04-23 17:00:00,0.68,0.03,1.23,0.37,0.91
Sardegna,2020-04-24 17:00:00,0.66,0.0,1.2,0.31,0.86
Sardegna,2020-04-25 17:00:00,0.64,0.0,1.2,0.31,0.86
Sardegna,2020-04-26 17:00:00,0.65,0.0,1.21,0.3,0.86
Sardegna,2020-04-27 17:00:00,0.65,0.0,1.23,0.28,0.85
Sardegna,2020-04-28 17:00:00,0.63,0.0,1.22,0.25,0.8200000000000001
Sardegna,2020-04-29 17:00:00,0.66,0.0,1.26,0.34,0.92
Sardegna,2020-04-30 17:00:00,0.63,0.0,1.25,0.3,0.88
Sardegna,2020-05-01 17:00:00,0.6,0.0,1.23,0.23,0.81
Sardegna,2020-05-02 17:00:00,0.6,0.0,1.25,0.2,0.79
Sardegna,2020-05-03 17:00:00,0.56,0.0,1.23,0.22,0.8
Sardegna,2020-05-04 17:00:00,0.56,0.0,1.25,0.17,0.76
Sardegna,2020-05-05 17:00:00,0.51,0.0,1.23,0.14,0.72
Sardegna,2020-05-06 17:00:00,0.51,0.0,1.24,0.1,0.6900000000000001
Sardegna,2020-05-07 17:00:00,0.51,0.0,1.26,0.14,0.73
Sardegna,2020-05-08 17:00:00,0.5,0.0,1.27,0.1,0.7000000000000001
Sardegna,2020-05-09 17:00:00,0.5700000000000001,0.0,1.32,0.16,0.78
Sardegna,2020-05-10 17:00:00,0.51,0.0,1.29,0.11,0.72
Sardegna,2020-05-11 17:00:00,0.51,0.0,1.31,0.16,0.77
Sardegna,2020-05-12 17:00:00,0.51,0.0,1.32,0.11,0.73
Sardegna,2020-05-13 17:00:00,0.42,0.0,1.29,0.1,0.7000000000000001
Sardegna,2020-05-14 17:00:00,0.41000000000000003,0.0,1.31,0.07,0.68
Sardegna,2020-05-15 17:00:00,0.41000000000000003,0.0,1.32,0.09,0.7000000000000001
Sardegna,2020-05-16 17:00:00,0.29,0.0,1.29,0.07,0.66
Sardegna,2020-05-17 17:00:00,0.29,0.0,1.3,0.04,0.64
Sardegna,2020-05-18 17:00:00,0.28,0.0,1.31,0.06,0.66
Sardegna,2020-05-19 17:00:00,0.28,0.0,1.33,0.09,0.6900000000000001
Sardegna,2020-05-20 17:00:00,0.24,0.0,1.3,0.05,0.63
Sardegna,2020-05-21 17:00:00,0.24,0.0,1.31,0.07,0.65
Sardegna,2020-05-22 17:00:00,0.24,0.0,1.32,0.03,0.62
Sardegna,2020-05-23 17:00:00,0.24,0.0,1.33,0.04,0.63
Sardegna,2020-05-24 17:00:00,0.24,0.0,1.34,0.07,0.66
Sardegna,2020-05-25 17:00:00,0.24,0.0,1.35,0.03,0.63
Sardegna,2020-05-26 17:00:00,0.24,0.0,1.37,0.04,0.64
Sardegna,2020-05-27 17:00:00,0.24,0.0,1.3800000000000001,0.07,0.67
Sardegna,2020-05-28 17:00:00,0.24,0.0,1.3900000000000001,0.03,0.64
Sardegna,2020-05-29 17:00:00,0.24,0.0,1.4000000000000001,0.04,0.65
Sardegna,2020-05-30 17:00:00,0.24,0.0,1.41,0.01,0.63
Sardegna,2020-05-31 17:00:00,0.24,0.0,1.42,0.02,0.64
Sardegna,2020-06-01 17:00:00,0.24,0.0,1.43,0.04,0.66
Sardegna,2020-06-02 17:00:00,0.24,0.0,1.44,0.01,0.64
Sardegna,2020-06-03 17:00:00,0.24,0.0,1.45,0.02,0.65
Sardegna,2020-06-04 17:00:00,0.24,0.0,1.46,0.04,0.67
Sardegna,2020-06-05 17:00:00,0.28,0.0,1.48,0.04,0.70
Sardegna,2020-06-06 17:00:00,0.29,0.0,1.49,0.04,0.70
Sardegna,2020-06-07 17:00:00,0.29,0.0,1.49,0.04,0.70
Sardegna,2020-06-08 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-09 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-10 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-11 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-12 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-13 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-14 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-15 17:00:00,0.26,0.0,1.45,0.03,0.68
Sardegna,2020-06-16 17:00:00,0.28,0.0,1.46,0.03,0.69
Sardegna,2020-06-17 17:00:00,0.28,0.0,1.46,0.03,0.69
Sardegna,2020-06-18 17:00:00,0.28,0.0,1.46,0.03,0.69
Sardegna,2020-06-19 17:00:00,0.28,0.0,1.46,0.03,0.69
Sardegna,2020-06-20 17:00:00,0.28,0.0,1.46,0.03,0.69
Sardegna,2020-06-21 17:00:00,0.28,0.0,1.46,0.03,0.69
Sardegna,2020-06-22 17:00:00,0.28,0.0,1.46,0.03,0.69
Sicilia,2020-03-09 18:00:00,1.61,0.0,4.18,0.49,2.48
Sicilia,2020-03-10 18:00:00,2.12,0.1,3.83,1.21,2.88
Sicilia,2020-03-11 17:00:00,2.18,0.45,3.69,1.37,2.75
Sicilia,2020-03-12 17:00:00,2.04,0.53,3.3200000000000003,1.34,2.5100000000000002
Sicilia,2020-03-13 17:00:00,1.94,0.62,3.08,1.34,2.36
Sicilia,2020-03-14 17:00:00,1.93,0.76,2.96,1.3800000000000001,2.29
Sicilia,2020-03-15 17:00:00,1.95,0.91,2.89,1.45,2.27
Sicilia,2020-03-16 17:00:00,1.99,1.06,2.85,1.54,2.2800000000000002
Sicilia,2020-03-17 17:00:00,2.02,1.16,2.79,1.6300000000000001,2.3000000000000003
Sicilia,2020-03-18 17:00:00,2.15,1.3800000000000001,2.86,1.8,2.41
Sicilia,2020-03-19 17:00:00,2.17,1.47,2.82,1.82,2.38
Sicilia,2020-03-20 17:00:00,2.21,1.54,2.7800000000000002,1.9000000000000001,2.41
Sicilia,2020-03-21 17:00:00,2.21,1.59,2.73,1.92,2.39
Sicilia,2020-03-22 17:00:00,2.19,1.6300000000000001,2.68,1.95,2.38
Sicilia,2020-03-23 17:00:00,2.06,1.54,2.52,1.79,2.2
Sicilia,2020-03-24 17:00:00,1.93,1.43,2.36,1.72,2.1
Sicilia,2020-03-25 17:00:00,1.79,1.31,2.2,1.55,1.92
Sicilia,2020-03-26 17:00:00,1.6400000000000001,1.18,2.04,1.4000000000000001,1.76
Sicilia,2020-03-27 17:00:00,1.49,1.05,1.8900000000000001,1.26,1.61
Sicilia,2020-03-28 17:00:00,1.37,0.9400000000000001,1.77,1.19,1.53
Sicilia,2020-03-29 17:00:00,1.24,0.8,1.6300000000000001,1.05,1.3900000000000001
Sicilia,2020-03-30 17:00:00,1.1300000000000001,0.7000000000000001,1.53,0.9500000000000001,1.29
Sicilia,2020-03-31 17:00:00,1.04,0.59,1.43,0.81,1.16
